user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,cluster,cluster_label,pca_x,pca_y
USR-03125,19,H,Chihuahua,Ciudad Juárez,Preparatoria,Estudiante,19500,49,False,False,App,786,2,app_android,9.0,False,True,es_MX,False,3,False,1.0,-38845.25,65,Débito + Crédito,Bajo Endeudamiento,2,Créditos personales y diferimientos,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.2203972810585713,-0.47401504246724546
USR-03126,43,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Estudiante,19500,1646,True,False,App,620,62,app_android,5.0,False,False,es_MX,False,1,False,0.0,18772.25,7,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.116436434575956,0.47052580241418585
USR-03127,25,H,Nuevo León,San Nicolás de los Garza,Licenciatura,Empleado,14500,1034,False,True,App,550,0,app_ios,5.0,True,False,es_MX,False,1,False,3.0,38341.52,30,Otros,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.22145867432075364,-0.4809655820290245
USR-03128,24,H,Oaxaca,Tuxtepec,Preparatoria,Independiente,19000,316,True,False,App,630,3,app_ios,8.0,False,True,es_MX,False,1,False,2.0,-71938.82999999999,58,Otros,Endeudamiento Alto,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.7609750696899171,-1.0771835820822635
USR-03129,34,H,Nuevo León,San Nicolás de los Garza,Preparatoria,Independiente,13000,1016,True,False,App,465,18,app_android,3.0,False,False,es_MX,False,1,False,6.0,-55171.73999999999,37,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,Vulnerables Frustrados,0.979827360207222,-1.3373129263525856
USR-03130,18,H,Baja California,Tecate,Preparatoria,Empleado,24500,1672,True,False,App,654,3,app_android,7.0,False,False,es_MX,False,1,False,0.0,-39789.76000000001,94,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.1187028406786026,-0.8647855894241256
USR-03131,46,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Empleado,19000,824,True,False,App,540,15,app_ios,7.0,False,False,es_MX,False,0,True,1.0,-38181.92000000001,61,,,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.39833614376873455,-0.657326338804322
USR-03132,33,H,Nuevo León,Apodaca,Secundaria,Empresario,50000,1413,True,False,App,777,1,app_huawei,7.0,False,False,es_MX,False,3,False,4.0,70088.04999999999,71,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.5606099853097624,0.6702215116540532
USR-03133,29,M,Puebla,San Andrés Cholula,Licenciatura,Empleado,49000,1229,True,False,App,697,5,app_ios,7.0,True,True,es_MX,False,2,False,2.0,-7710.580000000016,71,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.0285506714994994,-0.12083936225902012
USR-03134,49,M,Otros,Tuxtla Gutiérrez,Licenciatura,Empleado,36000,328,False,True,App,743,18,app_ios,8.0,False,False,es_MX,False,2,False,3.0,54940.71000000001,56,Débito + Seguro,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,0.1785670219798156,0.6588775277132115
USR-03135,29,H,Jalisco,Tonalá,Licenciatura,Empleado,31000,952,False,True,App,784,0,app_huawei,9.0,False,False,es_MX,False,4,False,1.0,100302.79000000004,79,Usuario Integral,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Nómina Establecida,-1.6123956618778146,0.9035328123618639
USR-03136,40,M,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,12500,932,False,True,App,543,4,app_huawei,10.0,False,False,en_US,False,1,False,1.0,28036.020000000004,42,Otros,Bajo Endeudamiento,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.34252895582610277,-0.07352282872067517
USR-03137,35,M,Guanajuato,Celaya,Licenciatura,Independiente,19500,32,False,False,App,483,16,app_android,4.0,False,True,es_MX,False,2,False,5.0,-53137.95999999999,56,Débito + Crédito,Límite Agotado,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.44996587301314445,-1.2008436687544308
USR-03138,37,H,Jalisco,Tonalá,Posgrado,Empleado,19000,515,False,False,Fan Shop,309,11,app_android,6.0,False,False,es_MX,True,1,False,3.0,-85754.47,56,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,Vulnerables Frustrados,0.3683439087066646,-1.5192681357997806
USR-03139,36,M,Estado de México,Toluca,Secundaria,Empleado,18500,234,False,True,App,600,12,app_ios,10.0,False,False,es_MX,False,4,False,2.0,-37257.0,57,Usuario Integral,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Nómina Establecida,-0.3801043783907256,-0.30124663454692246
USR-03140,32,M,Otros,Zacatecas,Preparatoria,Empleado,23000,1617,False,False,Fan Shop,516,7,app_android,4.0,False,False,es_MX,False,3,True,5.0,-68673.84,51,Débito + Crédito,Endeudamiento Alto,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.19160211383720568,-1.2380744476252512
USR-03141,53,H,Nuevo León,Monterrey,Posgrado,Empresario,34000,1357,True,False,App,621,13,app_android,6.0,False,False,es_MX,False,3,False,3.0,-149334.99,61,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-0.08755987577448221,-1.143287950887835
USR-03142,27,H,Nuevo León,Apodaca,Licenciatura,Independiente,29500,704,True,False,App,756,1,app_ios,10.0,False,False,es_MX,False,2,False,0.0,-48105.44,56,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.2096251090096584,-0.2655914942593992
USR-03143,42,H,Jalisco,San Pedro Tlaquepaque,Posgrado,Empleado,20500,1054,True,True,App,681,10,app_android,9.0,False,False,es_MX,False,3,False,2.0,106267.51,46,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.4156169936755314,0.9197005305212026
USR-03144,28,H,Tamaulipas,Ciudad Victoria,Licenciatura,Empleado,57500,127,True,False,App,743,2,app_ios,,False,True,es_MX,True,3,False,2.0,104737.18,59,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.4677271771609441,1.16940246061536
USR-03145,48,M,Estado de México,Ecatepec,Licenciatura,Empleado,14500,1171,False,True,App,541,11,app_huawei,7.0,False,False,es_MX,False,2,False,0.0,-17182.479999999996,36,Otros,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,0.3389515866955159,-0.23507711837805056
USR-03146,42,H,Tamaulipas,Matamoros,Posgrado,Empleado,22500,875,False,False,App,500,20,app_ios,4.0,False,True,es_MX,False,3,False,1.0,31662.69,28,Débito + Crédito,Endeudamiento Alto,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,1.0486500427951158,0.0017339597224307335
USR-03147,35,H,Yucatán,Mérida,Preparatoria,Empresario,22000,1573,False,False,App,731,10,app_ios,,False,False,es_MX,False,4,False,0.0,-29667.109999999982,57,Solo Débito,Capacidad de Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.3976681871276759,-0.12058810841713663
USR-03148,57,H,Nuevo León,Guadalupe,Preparatoria,Empresario,52000,812,False,False,App,803,10,app_android,9.0,False,False,es_MX,False,3,False,1.0,-182344.94,65,Débito + Seguro,Sin Información,2,Reposición y renovación de tarjeta física,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-0.5988798032115621,-0.7583067190540435
USR-03149,52,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,29000,960,False,True,App,719,170,app_ios,7.0,False,False,es_MX,False,0,False,0.0,58259.05,10,,,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.687688256503504,1.200113869541966
USR-03150,29,M,Otros,Colima,Licenciatura,Empresario,52000,255,False,False,Fan Shop,791,0,app_android,10.0,False,True,es_MX,True,3,False,2.0,273784.12,89,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-2.0104927719537202,2.39686071043552
USR-03151,41,H,Nuevo León,San Nicolás de los Garza,Posgrado,Empresario,15500,438,False,False,App,525,9,app_ios,4.0,False,False,es_MX,False,0,False,1.0,-24629.28,34,,,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.6595242365616452,-0.7942878857686417
USR-03152,30,H,Jalisco,Puerto Vallarta,Licenciatura,Empleado,21500,490,True,False,App,502,2,app_android,8.0,False,True,es_MX,False,3,False,7.0,-122803.38,95,Débito + Crédito,Bajo Endeudamiento,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.5365885307839415,-1.7360049967132296
USR-03153,36,M,,,Preparatoria,Desempleado,26500,1193,True,False,App,456,50,app_huawei,6.0,False,True,es_MX,False,0,False,1.0,26570.64,8,,,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Dormidos en Riesgo,3.3241035766708746,0.16926038733825716
USR-03154,36,M,Estado de México,Nezahualcóyotl,Preparatoria,Empleado,46500,1142,True,False,App,668,2,app_ios,9.0,False,False,es_MX,True,4,False,1.0,91735.21000000002,86,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.7064664722176246,1.0410462415258093
USR-03155,29,H,Jalisco,Puerto Vallarta,Licenciatura,Empresario,35000,1398,False,False,App,685,3,app_android,7.0,False,False,es_MX,False,1,False,1.0,247431.55,57,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-0.6637393611644229,1.654103667586813
USR-03156,37,H,Coahuila,Saltillo,Licenciatura,Empleado,11000,1043,False,True,App,659,9,app_huawei,9.0,False,True,es_MX,False,2,False,0.0,-33633.59,38,Débito + Crédito,Endeudamiento Medio,0,Consulta sobre cambio de CLABE interbancaria,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,Nómina Establecida,-0.07570973500049388,-0.369246025386288
USR-03157,43,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,23000,1795,True,False,App,727,0,app_android,8.0,False,True,es_MX,True,4,False,5.0,180431.61,58,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,Premium Patrimonial,-1.4458032510197998,1.4822535892541429
USR-03158,38,M,Jalisco,Tlaquepaque,Posgrado,Independiente,50000,1293,False,False,App,630,6,app_android,10.0,False,False,es_MX,False,4,False,3.0,69805.64000000001,37,Usuario Integral,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Nómina Establecida,-0.779966693495818,0.9045016372577882
USR-03159,30,M,Sinaloa,Los Mochis,Licenciatura,Empresario,43500,1489,True,False,App,721,3,app_android,9.0,False,False,es_MX,True,3,False,2.0,297971.35,85,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,Premium Patrimonial,-1.677296399437314,2.488096853877285
USR-03160,29,M,Oaxaca,Juchitán,Posgrado,Empleado,13500,1544,False,False,App,640,0,app_android,8.0,True,True,en_US,False,3,False,1.0,-4821.020000000004,55,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.9897743791003948,-0.3633763304043785
USR-03161,30,H,Ciudad de México,CDMX - Coyoacán,Preparatoria,Independiente,14000,1526,False,False,Fan Shop,569,6,app_ios,3.0,False,False,es_MX,False,2,False,2.0,52406.5,53,Débito + Crédito,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.07801648367628478,-0.3087519865819401
USR-03162,45,M,Otros,Morelia,Licenciatura,Independiente,33000,473,False,False,App,825,11,app_huawei,7.0,False,False,es_MX,True,3,False,2.0,70403.31,34,Débito + Crédito,Capacidad de Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.12016937241010334,0.9687561710218123
USR-03163,37,H,Ciudad de México,CDMX - Tlalpan,Preparatoria,Empresario,12500,1467,False,False,App,589,12,app_huawei,6.0,False,False,es_MX,False,0,False,5.0,-57327.5,48,,,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,Vulnerables Frustrados,0.41421286601740553,-1.160996517089933
USR-03164,52,H,Nuevo León,García,Licenciatura,Empresario,28000,1242,True,False,App,712,5,app_android,9.0,False,False,es_MX,False,2,True,3.0,-288413.16000000003,93,Otros,Sin Información,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Power User Crediticio,-1.1258908292862944,-2.294747407484971
USR-03165,28,H,Coahuila,Monclova,Preparatoria,Empresario,28000,1718,False,False,App,699,13,app_ios,9.0,False,False,es_MX,False,1,False,0.0,-209561.63,78,Otros,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.2563261304857308,-1.7928150623323362
USR-03166,26,H,Nuevo León,Santa Catarina,Secundaria,Empleado,25000,1711,True,True,App,750,19,app_ios,8.0,False,False,es_MX,False,1,False,2.0,123279.9,69,Otros,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,Nómina Establecida,0.017243223450927603,0.8414848488103034
USR-03167,49,H,Ciudad de México,CDMX - Miguel Hidalgo,Secundaria,Empleado,20000,1619,False,True,App,456,20,app_android,3.0,False,False,es_MX,False,1,False,7.0,-15102.36,43,Solo Débito,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,1.1119360919323655,-0.8771076854132587
USR-03168,29,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Independiente,12000,8,False,False,Fan Shop,614,0,app_android,9.0,False,True,es_MX,False,2,False,2.0,-101689.27,94,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jóvenes Digital-First,-1.4077319909050914,-1.412950617667478
USR-03169,45,M,Jalisco,San Pedro Tlaquepaque,Preparatoria,Empleado,43500,651,True,False,App,808,1,app_ios,9.0,False,True,es_MX,False,4,False,2.0,269574.02,86,Débito + Seguro,Sin Información,6,Consulta y gestión de estado de cuenta,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,Premium Patrimonial,-1.815682550574608,2.44963975611861
USR-03170,27,H,Sonora,Ciudad Obregón,Licenciatura,Empleado,9000,29,True,False,App,508,0,app_android,9.0,False,False,es_MX,True,1,False,4.0,-7755.250000000015,87,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.2064459893338007,-0.9508922203783716
USR-03171,40,M,Chihuahua,Cuauhtémoc,Secundaria,Empleado,24000,1495,False,True,App,300,9,app_android,6.0,False,False,es_MX,False,1,False,7.0,21493.64999999999,52,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,Vulnerables Frustrados,0.14091373381962619,-0.8323457051585639
USR-03172,38,M,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,21000,738,False,True,Fan Shop,696,5,app_ios,9.0,False,False,es_MX,True,3,False,0.0,305764.4,58,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-0.8573828780910997,2.5448758148373636
USR-03173,32,M,,,Licenciatura,Empleado,27000,1612,True,True,Fan Shop,677,2,app_ios,7.0,False,False,es_MX,True,3,False,4.0,140634.2,55,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Nómina Establecida,-1.134920306227545,1.0181059360453055
USR-03174,52,M,Ciudad de México,CDMX - Tlalpan,Preparatoria,Independiente,97000,433,True,False,Fan Shop,624,6,app_android,9.0,False,False,es_MX,False,3,False,5.0,-293497.17,76,Solo Débito,Sin Información,12,Solicitud de atención con asesor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Power User Crediticio,-1.3633824855219352,-1.6648415903759184
USR-03175,27,H,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empresario,16000,364,True,False,Fan Shop,570,2,app_ios,10.0,False,False,es_MX,False,2,False,3.0,-96662.83999999998,80,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.2366527621757764,-1.3401996129471256
USR-03176,54,H,Estado de México,Ecatepec,Preparatoria,Desempleado,8000,631,False,False,App,597,130,app_ios,5.0,False,False,es_MX,False,1,False,1.0,22474.47,12,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.954676769125118,0.40300900357847347
USR-03177,35,M,Estado de México,Ecatepec,Licenciatura,Empleado,23500,631,True,True,App,786,1,app_android,7.0,False,True,es_MX,True,4,False,5.0,256995.03,58,Usuario Integral,Capacidad de Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.4043122296924444,2.031291427115325
USR-03178,38,H,Estado de México,Tlalnepantla,Preparatoria,Empresario,11000,1480,False,False,App,595,3,app_huawei,,False,False,es_MX,False,1,False,2.0,-78141.34,59,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.43223115831025544,-1.1870066922413187
USR-03179,38,M,Oaxaca,Salina Cruz,Preparatoria,Desempleado,17500,1398,False,False,App,647,51,app_ios,4.0,True,False,es_MX,False,2,False,0.0,-26017.62,10,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,3.435613014807018,-0.053318414378864476
USR-03180,36,H,Coahuila,Torreón,Posgrado,Empleado,64000,1783,True,False,App,645,11,app_ios,8.0,False,False,es_MX,True,3,False,3.0,250127.31,59,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4,Premium Patrimonial,-0.8379953525743344,2.3973067257537837
USR-03181,29,M,Chihuahua,Ciudad Juárez,Preparatoria,Independiente,21000,1660,True,False,App,558,1,app_android,7.0,True,False,es_MX,False,2,True,4.0,21557.339999999997,62,Débito + Crédito,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Jóvenes Digital-First,-1.009034042724165,-0.3839348314071407
USR-03182,42,H,Jalisco,San Pedro Tlaquepaque,Preparatoria,Empresario,24500,311,False,False,App,311,20,app_android,4.0,False,False,es_MX,False,0,False,3.0,26409.27,28,,,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,1.5032416171276832,-0.5665886843321555
USR-03183,36,H,Tamaulipas,Reynosa,Licenciatura,Independiente,38500,1013,True,False,App,835,0,app_android,7.0,False,False,es_MX,False,3,False,0.0,11113.209999999992,80,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.5757202187844679,0.3430659579467743
USR-03184,46,H,Nuevo León,Monterrey,Licenciatura,Empresario,77000,141,True,False,Fan Shop,733,10,app_android,10.0,False,False,es_MX,False,3,False,1.0,-232797.77999999997,53,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-0.7586245470071797,-0.981703004828832
USR-03185,36,H,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empleado,18500,1158,False,False,Fan Shop,337,21,app_ios,3.0,False,False,es_MX,False,2,False,3.0,-43978.619999999995,35,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,Vulnerables Frustrados,1.3654128087166548,-1.149000181147845
USR-03186,51,SE,Jalisco,Puerto Vallarta,Licenciatura,Independiente,61000,625,True,False,App,695,5,app_ios,6.0,False,True,en_US,False,3,False,3.0,-107034.38,87,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-1.2368543861003256,-0.6027406682203686
USR-03187,44,M,Baja California,Tecate,Preparatoria,Desempleado,8500,793,False,False,App,538,113,app_android,4.0,False,False,es_MX,True,1,True,0.0,-21031.83,14,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.995128974393779,-0.040133281936300585
USR-03188,33,H,Baja California,Tecate,Licenciatura,Empleado,33500,1208,False,True,App,758,10,app_android,6.0,False,False,es_MX,False,0,False,4.0,67095.42,54,,,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,Nómina Establecida,-0.11133636832253102,0.26456746079743443
USR-03189,43,M,Estado de México,Ecatepec,Licenciatura,Empleado,33000,1207,False,True,App,524,14,app_ios,6.0,False,False,es_MX,True,3,False,1.0,12501.050000000005,43,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Nómina Establecida,0.20843881328139074,0.19505564388486984
USR-03190,22,H,,,Licenciatura,Empleado,19500,720,True,False,App,656,3,app_ios,10.0,False,False,es_MX,False,3,False,1.0,45.98000000001048,83,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.4140474135342285,-0.2564864556708526
USR-03191,38,H,Otros,Campeche,Licenciatura,Empleado,35000,860,False,True,App,748,10,app_android,9.0,False,False,es_MX,False,4,False,0.0,270452.85000000003,55,Usuario Integral,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,Premium Patrimonial,-0.6626100546500882,2.556917541170525
USR-03192,37,M,Ciudad de México,CDMX - Coyoacán,Secundaria,Empleado,7500,993,False,False,App,354,17,app_huawei,5.0,False,False,es_MX,False,1,False,3.0,-15751.589999999997,31,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,1.1815078094330873,-1.0193957323654104
USR-03193,21,M,Tamaulipas,Nuevo Laredo,Preparatoria,Empleado,26000,359,True,False,Fan Shop,666,3,app_ios,10.0,False,True,es_MX,False,1,False,3.0,-92294.59,90,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.3493647040121903,-1.24233357121641
USR-03194,42,M,Ciudad de México,CDMX - Tlalpan,Posgrado,Empleado,20500,709,True,True,Fan Shop,804,1,app_huawei,8.0,False,False,es_MX,False,4,False,0.0,46139.79999999999,74,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-1.4238574560242836,0.6355181498880056
USR-03195,31,M,Nuevo León,García,Preparatoria,Empleado,72000,1092,True,False,App,652,7,app_ios,10.0,False,False,es_MX,False,2,False,1.0,42541.25,47,Otros,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-0.9233676470509449,0.8617451418055878
USR-03196,48,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,25000,776,True,False,App,680,3,app_huawei,6.0,False,True,es_MX,False,3,False,1.0,-209338.01,50,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-0.5904651457595944,-1.6300839990568066
USR-03197,31,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Independiente,43000,676,True,False,App,848,14,app_android,9.0,False,False,es_MX,False,3,False,0.0,49600.630000000005,50,Débito + Seguro,Sin Información,4,Información sobre Hey Banco,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-0.37802443274874525,0.9037539486450258
